State,Title,Source,Format,SizeMB,Updated,Filename,URL
Wisconsin,"Wisconsin Census Tract CVAP Data (2022)","US Census Bureau",CSV,0.7,20240517,wi_cvap_2022_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2022%2Fcsv%2Fwi_cvap_2022_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=47720
Wisconsin,"Wisconsin Census Tract CVAP Data (2023)","US Census Bureau",CSV,0.3,20250701,wi_cvap_2023_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fcsv%2Fwi_cvap_2023_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53134
Wisconsin,"Wisconsin Census Tract CVAP Data (2023)","US Census Bureau",SHP,1.1,20250701,wi_cvap_2023_t.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fshp%2Fwi_cvap_2023_t.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53134
Wisconsin,"Wisconsin congressional district PL 94-171 2010","US Census Bureau",CSV,0.1,20210923,wi_pl2010_cd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2010%2Fcsv%2Fwi_pl2010_cd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=29738
Wisconsin,"Wisconsin congressional district PL 94-171 2020","US Census Bureau",SHP,0.7,20210813,wi_pl2020_cd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fshp%2Fwi_pl2020_cd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25811
Wisconsin,"Wisconsin congressional district PL 94-171 2020","US Census Bureau",CSV,0.1,20210813,wi_pl2020_cd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fcsv%2Fwi_pl2020_cd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25811
Wisconsin,"Wisconsin Congressional Districts 2011 to 2021",AAR,SHP,1.8,20210521,wi_cong_2011_to_2021.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Flegislative%2Faar%2Fwi_cong_2011_to_2021.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=23063
Wisconsin,"Wisconsin Congressional Districts CVAP data (2018)","US Census Bureau",CSV,0.1,20210520,wi_cvap_2018_cd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcd_cvap_2018_csv%2Fwi_cvap_2018_cd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22647
Wisconsin,"Wisconsin Congressional Districts CVAP data (2018)","US Census Bureau",SHP,1.1,20210520,wi_cvap_2018_cd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcd_cvap_2018_shp%2Fwi_cvap_2018_cd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22647
Wisconsin,"Wisconsin Congressional Districts CVAP data (2019)","US Census Bureau",CSV,0.2,20210520,wi_cvap_2019_cd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcd_cvap_2019_csv%2Fwi_cvap_2019_cd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22697
Wisconsin,"Wisconsin Congressional Districts CVAP data (2019)","US Census Bureau",SHP,1.3,20210520,wi_cvap_2019_cd.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcd_cvap_2019_shp%2Fwi_cvap_2019_cd.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=22697
Wisconsin,"Wisconsin County 2020 Demographic and Housing Characteristic (DHC) Data","US Census Bureau",CSV,0.1,20231221,wi_dhc_2020_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FDHC%2Fwi_dhc_2020_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=42969
Wisconsin,"Wisconsin county ACS5 data (2010)","US Census Bureau",CSV,0.03,20201228,wi_acs5_2010_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fcnty_acs5_2010_dem_csv%2Fwi_acs5_2010_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7462
Wisconsin,"Wisconsin county ACS5 data (2010)","US Census Bureau",SHP,0.33,20201228,wi_acs5_2010_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fcnty_acs5_2010_dem_shp%2Fwi_acs5_2010_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7462
Wisconsin,"Wisconsin county ACS5 data (2011)","US Census Bureau",CSV,0.03,20201228,wi_acs5_2011_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fcnty_acs5_2011_dem_csv%2Fwi_acs5_2011_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7512
Wisconsin,"Wisconsin county ACS5 data (2011)","US Census Bureau",SHP,0.33,20201228,wi_acs5_2011_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fcnty_acs5_2011_dem_shp%2Fwi_acs5_2011_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7512
Wisconsin,"Wisconsin county ACS5 data (2012)","US Census Bureau",CSV,0.03,20201228,wi_acs5_2012_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fcnty_acs5_2012_dem_csv%2Fwi_acs5_2012_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7562
Wisconsin,"Wisconsin county ACS5 data (2012)","US Census Bureau",SHP,0.33,20201228,wi_acs5_2012_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fcnty_acs5_2012_dem_shp%2Fwi_acs5_2012_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7562
Wisconsin,"Wisconsin county ACS5 data (2013)","US Census Bureau",CSV,0.03,20201228,wi_acs5_2013_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fcnty_acs5_2013_dem_csv%2Fwi_acs5_2013_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7612
Wisconsin,"Wisconsin county ACS5 data (2013)","US Census Bureau",SHP,0.32,20201228,wi_acs5_2013_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fcnty_acs5_2013_dem_shp%2Fwi_acs5_2013_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7612
Wisconsin,"Wisconsin county ACS5 data (2014)","US Census Bureau",CSV,0.03,20201228,wi_acs5_2014_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fcnty_acs5_2014_dem_csv%2Fwi_acs5_2014_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7662
Wisconsin,"Wisconsin county ACS5 data (2014)","US Census Bureau",SHP,0.44,20201228,wi_acs5_2014_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fcnty_acs5_2014_dem_shp%2Fwi_acs5_2014_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7662
Wisconsin,"Wisconsin county ACS5 data (2015)","US Census Bureau",CSV,0.03,20201228,wi_acs5_2015_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fcnty_acs5_2015_dem_csv%2Fwi_acs5_2015_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7712
Wisconsin,"Wisconsin county ACS5 data (2015)","US Census Bureau",SHP,0.33,20201228,wi_acs5_2015_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fcnty_acs5_2015_dem_shp%2Fwi_acs5_2015_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7712
Wisconsin,"Wisconsin county ACS5 data (2016)","US Census Bureau",CSV,0.03,20201228,wi_acs5_2016_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fcnty_acs5_2016_dem_csv%2Fwi_acs5_2016_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7762
Wisconsin,"Wisconsin county ACS5 data (2016)","US Census Bureau",SHP,0.33,20201228,wi_acs5_2016_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fcnty_acs5_2016_dem_shp%2Fwi_acs5_2016_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7762
Wisconsin,"Wisconsin county ACS5 data (2017)","US Census Bureau",CSV,0.03,20201228,wi_acs5_2017_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fcnty_acs5_2017_dem_csv%2Fwi_acs5_2017_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7812
Wisconsin,"Wisconsin county ACS5 data (2017)","US Census Bureau",SHP,0.33,20201228,wi_acs5_2017_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fcnty_acs5_2017_dem_shp%2Fwi_acs5_2017_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7812
Wisconsin,"Wisconsin county ACS5 data (2018)","US Census Bureau",CSV,0.03,20201228,wi_acs5_2018_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fcnty_acs5_2018_dem_csv%2Fwi_acs5_2018_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7862
Wisconsin,"Wisconsin county ACS5 data (2018)","US Census Bureau",SHP,0.33,20201228,wi_acs5_2018_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fcnty_acs5_2018_dem_shp%2Fwi_acs5_2018_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7862
Wisconsin,"Wisconsin county ACS5 data (2019)","US Census Bureau",CSV,0.03,20201228,wi_acs5_2019_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fcsv%2Fcnty_acs5_2019_dem_csv%2Fwi_acs5_2019_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7912
Wisconsin,"Wisconsin county ACS5 data (2019)","US Census Bureau",SHP,0.33,20201228,wi_acs5_2019_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FACS5%2Fshp%2Fcnty_acs5_2019_dem_shp%2Fwi_acs5_2019_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=7912
Wisconsin,"Wisconsin county boundaries (2010)","US Census Bureau",SHP,0.3,20201217,wi_2010_cnty_bound.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2Fboundaries_2010%2Fcnty_2010_bound%2Fwi_2010_cnty_bound.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=1831
Wisconsin,"Wisconsin County boundaries (2020)","US Census Bureau",SHP,1,20210308,wi_cnty_2020_bound.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FTIGERPL2020%2Fcnty%2Fwi_cnty_2020_bound.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=12618
Wisconsin,"Wisconsin county CVAP data (2010)","US Census Bureau",CSV,0.1,20210428,wi_cvap_2010_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcnty_cvap_2010_csv%2Fwi_cvap_2010_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19128
Wisconsin,"Wisconsin county CVAP data (2010)","US Census Bureau",SHP,0.5,20210429,wi_cvap_2010_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcnty_cvap_2010_shp%2Fwi_cvap_2010_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19128
Wisconsin,"Wisconsin county CVAP data (2011)","US Census Bureau",CSV,0.1,20210428,wi_cvap_2011_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcnty_cvap_2011_csv%2Fwi_cvap_2011_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19178
Wisconsin,"Wisconsin county CVAP data (2011)","US Census Bureau",SHP,0.4,20210429,wi_cvap_2011_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcnty_cvap_2011_shp%2Fwi_cvap_2011_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19178
Wisconsin,"Wisconsin county CVAP data (2012)","US Census Bureau",CSV,0.1,20210428,wi_cvap_2012_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcnty_cvap_2012_csv%2Fwi_cvap_2012_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19247
Wisconsin,"Wisconsin county CVAP data (2012)","US Census Bureau",SHP,0.4,20210429,wi_cvap_2012_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcnty_cvap_2012_shp%2Fwi_cvap_2012_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19247
Wisconsin,"Wisconsin county CVAP data (2013)","US Census Bureau",CSV,0.1,20210428,wi_cvap_2013_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcnty_cvap_2013_csv%2Fwi_cvap_2013_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19297
Wisconsin,"Wisconsin county CVAP data (2013)","US Census Bureau",SHP,0.4,20210429,wi_cvap_2013_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcnty_cvap_2013_shp%2Fwi_cvap_2013_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19297
Wisconsin,"Wisconsin county CVAP data (2014)","US Census Bureau",CSV,0.1,20210428,wi_cvap_2014_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcnty_cvap_2014_csv%2Fwi_cvap_2014_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19347
Wisconsin,"Wisconsin county CVAP data (2014)","US Census Bureau",SHP,0.5,20210429,wi_cvap_2014_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcnty_cvap_2014_shp%2Fwi_cvap_2014_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19347
Wisconsin,"Wisconsin county CVAP data (2015)","US Census Bureau",CSV,0.1,20210428,wi_cvap_2015_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcnty_cvap_2015_csv%2Fwi_cvap_2015_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19397
Wisconsin,"Wisconsin county CVAP data (2015)","US Census Bureau",SHP,0.4,20210429,wi_cvap_2015_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcnty_cvap_2015_shp%2Fwi_cvap_2015_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19397
Wisconsin,"Wisconsin county CVAP data (2016)","US Census Bureau",CSV,0.1,20210428,wi_cvap_2016_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcnty_cvap_2016_csv%2Fwi_cvap_2016_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19447
Wisconsin,"Wisconsin county CVAP data (2016)","US Census Bureau",SHP,0.4,20210429,wi_cvap_2016_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcnty_cvap_2016_shp%2Fwi_cvap_2016_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19447
Wisconsin,"Wisconsin county CVAP data (2017)","US Census Bureau",CSV,0.1,20210428,wi_cvap_2017_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcnty_cvap_2017_csv%2Fwi_cvap_2017_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19497
Wisconsin,"Wisconsin county CVAP data (2017)","US Census Bureau",SHP,0.4,20210429,wi_cvap_2017_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcnty_cvap_2017_shp%2Fwi_cvap_2017_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19497
Wisconsin,"Wisconsin county CVAP data (2018)","US Census Bureau",CSV,0.1,20210428,wi_cvap_2018_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcnty_cvap_2018_csv%2Fwi_cvap_2018_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19547
Wisconsin,"Wisconsin county CVAP data (2018)","US Census Bureau",SHP,0.4,20210429,wi_cvap_2018_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcnty_cvap_2018_shp%2Fwi_cvap_2018_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19547
Wisconsin,"Wisconsin county CVAP data (2019)","US Census Bureau",CSV,0.3,20210428,wi_cvap_2019_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2Fcnty_cvap_2019_csv%2Fwi_cvap_2019_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19597
Wisconsin,"Wisconsin county CVAP data (2019)","US Census Bureau",SHP,0.6,20210429,wi_cvap_2019_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2Fcnty_cvap_2019_shp%2Fwi_cvap_2019_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=19597
Wisconsin,"Wisconsin County CVAP Data (2020)","US Census Bureau",CSV,0.2,20220329,wi_cvap_2020_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020%2Fwi_cvap_2020_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35099
Wisconsin,"Wisconsin County CVAP Data (2020)","US Census Bureau",SHP,2,20220415,wi_cvap_2020_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020%2Fwi_cvap_2020_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35099
Wisconsin,"Wisconsin County CVAP Data (2021)","US Census Bureau",CSV,0.2,20230215,wi_cvap_2021_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2021%2Fwi_cvap_2021_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=38374
Wisconsin,"Wisconsin County CVAP Data (2021)","US Census Bureau",SHP,2,20230215,wi_cvap_2021_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2021%2Fwi_cvap_2021_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=38374
Wisconsin,"Wisconsin County CVAP Data (2022)","US Census Bureau",SHP,0.6,20240517,wi_cvap_2022_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2022%2Fshp%2Fwi_cvap_2022_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=47716
Wisconsin,"Wisconsin County CVAP Data (2022)","US Census Bureau",CSV,0.2,20240517,wi_cvap_2022_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2022%2Fcsv%2Fwi_cvap_2022_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=47716
Wisconsin,"Wisconsin County CVAP Data (2023)","US Census Bureau",CSV,0.2,20250701,wi_cvap_2023_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fcsv%2Fwi_cvap_2023_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53128
Wisconsin,"Wisconsin County CVAP Data (2023)","US Census Bureau",SHP,0.3,20250701,wi_cvap_2023_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fshp%2Fwi_cvap_2023_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53128
Wisconsin,"Wisconsin county PL 94-171 2010","US Census Bureau",CSV,0.1,20210923,wi_pl2010_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2010%2Fcsv%2Fwi_pl2010_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=29739
Wisconsin,"Wisconsin county PL 94-171 2020","US Census Bureau",SHP,1,20210813,wi_pl2020_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fshp%2Fwi_pl2020_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25812
Wisconsin,"Wisconsin county PL 94-171 2020","US Census Bureau",CSV,0.1,20210813,wi_pl2020_cnty.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FPL2020%2Fcsv%2Fwi_pl2020_cnty.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=25812
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2015)",RDH,CSV,1.9,20241226,wi_cvap_2015_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020_b_csv%2Fwi_cvap_2015_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=48635
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2016)",RDH,CSV,3.8,20211119,wi_cvap_2016_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020_b_csv%2Fwi_cvap_2016_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=32608
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2016)",RDH,SHP,177.7,20211119,wi_cvap_2016_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020_b_shp%2Fwi_cvap_2016_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=32608
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2017)",RDH,CSV,3.8,20211119,wi_cvap_2017_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020_b_csv%2Fwi_cvap_2017_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=32609
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2017)",RDH,SHP,177.7,20211119,wi_cvap_2017_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020_b_shp%2Fwi_cvap_2017_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=32609
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2018)",RDH,CSV,3.8,20211119,wi_cvap_2018_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020_b_csv%2Fwi_cvap_2018_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=32610
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2018)",RDH,SHP,177.8,20211119,wi_cvap_2018_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020_b_shp%2Fwi_cvap_2018_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=32610
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2019)",RDH,CSV,4,20211119,wi_cvap_2019_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020_b_csv%2Fwi_cvap_2019_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=32611
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2019)",RDH,SHP,177.9,20211119,wi_cvap_2019_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020_b_shp%2Fwi_cvap_2019_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=32611
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2020)",RDH,CSV,27.2,20220408,wi_cvap_2020_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020_b_csv%2Fwi_cvap_2020_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35329
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2020)",RDH,SHP,410.4,20220415,wi_cvap_2020_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020_b_shp%2Fwi_cvap_2020_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=35329
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2021)",RDH,CSV,3.7,20230306,wi_cvap_2021_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fcsv%2F2020_b_csv%2Fwi_cvap_2021_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=38652
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2021)",RDH,SHP,169.2,20230306,wi_cvap_2021_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2Fshp%2F2020_b_shp%2Fwi_cvap_2021_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=38652
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2022)",RDH,CSV,17.3,20240624,wi_cvap_2022_2020_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2022%2Fblocks%2Fcsv%2Fwi_cvap_2022_2020_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=47881
Wisconsin,"Wisconsin CVAP Data Disaggregated to the 2020 Block Level (2023)","US Census Bureau",CSV,2.3,20250701,wi_cvap_2023_b.zip,https://redistrictingdatahub.org/wp-json/download/file/web_ready_stage%2FCVAP%2F2023%2Fblocks%2Fcsv%2Fwi_cvap_2023_b.zip?username=YOURUSERNAME&password=YOURPASSWORD&datasetid=53198
